Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\model\Config.java,15,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\model\RouteRole.java,12,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\model\Oss.java,13,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\model\WallCate.java,13,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\model\ArticleTag.java,12,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\dto\article\ArticleFormDTO.java,14,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\model\Tag.java,13,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\dto\cate\CateFormDTO.java,11,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\model\Swiper.java,12,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\model\LinkType.java,13,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
com.baomidou:mybatis-plus-annotation,3.4.1,3.5.14,com.baomidou.mybatisplus.annotation.IdType,ID_WORKER_STR,FIELD_CHANGE,FIELD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,com.baomidou:mybatis-plus-boot-starter,3.4.1,3.5.14,MINOR,C:\Users\tyin363\Documents\repos\LiuYuYang01__ThriveX-Server\model\src\main\java\liuyuyang\net\model\ArticleConfig.java,12,com.baomidou.mybatisplus.annotation.IdType,FieldAccessExpr
